cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
2770974720,23993516032,2657519616,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,10.698581,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,7,6.0,38146957312,44.3,68541702144,30394744832,,2026-03-10T12:54:02.703258+00:00
2770974720,23993516032,2658186752,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,11.20158,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,8,7.9,38149193728,44.3,68541702144,30392508416,,2026-03-10T12:54:03.204209+00:00
2770974720,23993516032,2659009024,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,11.714344,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,99.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,9,8.4,38150598656,44.3,68541702144,30391103488,,2026-03-10T12:54:03.719878+00:00
2770974720,23993516032,2659759616,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,12.215201,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,96.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,10,9.3,38152368128,44.3,68541702144,30389334016,,2026-03-10T12:54:04.220735+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,12.465223,2.9422472000005655,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,710,100.0,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000089,inference,5,7.7,38152368128,44.3,68541702144,30389334016,,2026-03-10T12:54:04.470757+00:00
2770974720,23993516032,2656133120,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,12.732148,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,105.7,284799845,17182,14525468672,28210929664,343168033,8822,,inference,6,9.3,38152802304,44.3,68541702144,30388899840,,2026-03-10T12:54:04.736374+00:00
2770974720,23993516032,2656952320,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,13.247632,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,97.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,7,9.6,38153629696,44.3,68541702144,30388072448,,2026-03-10T12:54:05.253166+00:00
2770974720,23993516032,2657786368,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,13.748559,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,99.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,8,9.2,38153453568,44.3,68541702144,30388248576,,2026-03-10T12:54:05.754093+00:00
2770974720,23993516032,2664086528,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,14.263614,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,9,9.5,38153490432,44.3,68541702144,30388211712,,2026-03-10T12:54:06.268147+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,14.581825,2.121348800006672,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,525,95.3,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000182,inference,6,8.7,38154444800,44.3,68541702144,30387257344,,2026-03-10T12:54:06.587359+00:00
