best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,384.097552,9,16.36456298828125,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.8679660558700562,8.931034482758621e-05,obd_soft_prompt_training,,train_step,124.0,222617002,163588,5015859200,13397999616,132189320,4813,train,54,0.49134840000033364,25.0,10011959296,61.0,25692307456,15680348160,2026-03-09T11:26:52.932508+00:00,,,,
,,7944179712,18545115136,1167961088,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,384.559228,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,37.9,222617002,163588,5015859200,13397999616,132189320,4813,train,55,,7.9,10013245440,61.0,25692307456,15679062016,2026-03-09T11:26:53.383757+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,384.610604,9,13.777556419372559,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.8030928373336792,8.948275862068966e-05,obd_soft_prompt_training,,train_step,126.0,222617002,163588,5015859200,13397999616,132189320,4813,train,55,0.5118649999999434,26.9,10013351936,61.0,25692307456,15678955520,2026-03-09T11:26:53.446563+00:00,,,,
,,7944179712,18545115136,1634678784,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,385.405383,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,71.3,222617002,163588,5015859200,13397999616,132189320,4813,train,56,,8.8,10012971008,61.0,25692307456,15679336448,2026-03-09T11:26:53.896270+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,385.473939,9,11.3970308303833,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,2.420401096343994,8.96551724137931e-05,obd_soft_prompt_training,,train_step,103.7,222617002,163588,5015859200,13397999616,132189320,4813,train,56,0.8684621000002153,14.9,10012110848,61.0,25692307456,15680196608,2026-03-09T11:26:54.309898+00:00,,,,
,,7944179712,18545115136,1392409600,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,385.928238,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,39.3,222617002,163588,5015871488,13397999616,132189320,4813,train,57,,6.1,10012258304,61.0,25692307456,15680049152,2026-03-09T11:26:54.746474+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,385.99082,9,11.528114318847656,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.9824519157409668,8.982758620689655e-05,obd_soft_prompt_training,,train_step,120.2,222617002,163588,5015871488,13397999616,132189320,4813,train,57,0.5076210000001993,26.2,10012061696,61.0,25692307456,15680245760,2026-03-09T11:26:54.825776+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,386.210951,9,13.36435317993164,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.7675127983093262,9e-05,obd_soft_prompt_training,,train_step,99.9,222617002,163588,5015871488,13397999616,132189320,4813,train,58,0.2188532000000123,17.1,10012835840,61.0,25692307456,15679471616,2026-03-09T11:26:55.046563+00:00,,,,
,,7944179712,18545115136,652058624,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,386.435793,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,107.0,222617002,163588,5015871488,13397999616,132189320,4813,train,59,,16.6,10012893184,61.0,25692307456,15679414272,2026-03-09T11:26:55.271752+00:00,,,,
,,7944179712,18545115136,645892608,10326376448,1,cuda,7932383232,98.3,479098388480,471166005248,386.935911,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,100.0,222617002,163588,5015871488,13397999616,132189320,4813,train,60,,21.5,10014760960,61.0,25692307456,15677546496,2026-03-09T11:26:55.771870+00:00,,,,
,,7944179712,18545115136,662264832,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,387.443386,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,97.1,222617002,163588,5015871488,13397999616,132189320,4813,train,61,,22.1,10006200320,61.1,25692307456,15686107136,2026-03-09T11:26:56.278226+00:00,,,,
,,7944179712,18545115136,630625280,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,387.948911,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,100.0,222617002,163588,5015871488,13397999616,132189320,4813,train,62,,15.0,10034343936,60.9,25692307456,15657963520,2026-03-09T11:26:56.784488+00:00,,,,
