cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
668148736,23968350208,645716480,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,13.229966,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425399296,28225122304,149140264,5381,,inference,8,12.0,37232463872,45.7,68541702144,31309238272,,2026-03-10T14:25:37.446579+00:00
668148736,23968350208,645758976,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,13.746261,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425403392,28225122304,149140264,5381,,inference,9,8.7,37232689152,45.7,68541702144,31309012992,,2026-03-10T14:25:37.963491+00:00
668148736,23968350208,644885504,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,14.257204,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425436160,28225122304,149140264,5381,,inference,10,10.5,37233471488,45.7,68541702144,31308230656,,2026-03-10T14:25:38.474818+00:00
668148736,23968350208,645855744,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,14.759872,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425436160,28225122304,149140264,5381,,inference,11,7.0,37232959488,45.7,68541702144,31308742656,,2026-03-10T14:25:38.977486+00:00
668148736,23968350208,645907968,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,15.262799,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425436160,28225122304,149140264,5381,,inference,12,10.4,37232988160,45.7,68541702144,31308713984,,2026-03-10T14:25:39.480413+00:00
668148736,23968350208,646152192,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,15.77694,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.1,231371603,15986,14425436160,28225122304,149140264,5381,,inference,13,8.3,37233741824,45.7,68541702144,31307960320,,2026-03-10T14:25:39.994554+00:00
668148736,23968350208,645276672,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,16.288456,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425436160,28225122304,149140264,5381,,inference,14,7.5,37233778688,45.7,68541702144,31307923456,,2026-03-10T14:25:40.505069+00:00
668148736,23968350208,646240256,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,16.795044,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425460736,28225122304,149140264,5381,,inference,15,8.8,37233856512,45.7,68541702144,31307845632,,2026-03-10T14:25:41.012658+00:00
668148736,23968350208,646288384,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,17.296031,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425460736,28225122304,149140264,5381,,inference,16,9.7,37232037888,45.7,68541702144,31309664256,,2026-03-10T14:25:41.513645+00:00
668148736,23968350208,646106112,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,17.810824,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425460736,28225122304,149140264,5381,,inference,17,8.4,37232324608,45.7,68541702144,31309377536,,2026-03-10T14:25:42.028438+00:00
668148736,23968350208,645229568,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,18.31198,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425460736,28225122304,149140264,5381,,inference,18,7.3,37232709632,45.7,68541702144,31308992512,,2026-03-10T14:25:42.528593+00:00
668148736,23968350208,646204928,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,18.813064,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425460736,28225122304,149140264,5381,,inference,19,7.2,37232771072,45.7,68541702144,31308931072,,2026-03-10T14:25:43.030342+00:00
668148736,23968350208,630615552,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,19.297804,9.192609300007462,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,inference_step,353,103.3,231371603,15986,14425489408,28225122304,149140264,5381,obd_cot_000177,inference,2,8.6,37232988160,45.7,68541702144,31308713984,,2026-03-10T14:25:43.514418+00:00
668148736,23968350208,653499392,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,19.329411,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.8,231371603,15986,14425493504,28225122304,149140264,5381,,inference,3,8.9,37232988160,45.7,68541702144,31308713984,,2026-03-10T14:25:43.547025+00:00
668148736,23968350208,644772352,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,19.845911,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425493504,28225122304,149140264,5381,,inference,4,9.3,37233364992,45.7,68541702144,31308337152,,2026-03-10T14:25:44.062508+00:00
668148736,23968350208,645731840,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,20.345941,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425493504,28225122304,149140264,5381,,inference,5,9.0,37233692672,45.7,68541702144,31308009472,,2026-03-10T14:25:44.563555+00:00
668148736,23968350208,645770240,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,20.862537,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.1,231371603,15986,14425497600,28225122304,149140264,5381,,inference,6,6.6,37233721344,45.7,68541702144,31307980800,,2026-03-10T14:25:45.079179+00:00
668148736,23968350208,645595648,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,21.378189,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,93.9,231371603,15986,14425509888,28225122304,149140264,5381,,inference,7,9.4,37234184192,45.7,68541702144,31307517952,,2026-03-10T14:25:45.595803+00:00
668148736,23968350208,644730368,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,21.891668,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425509888,28225122304,149140264,5381,,inference,8,8.3,37234073600,45.7,68541702144,31307628544,,2026-03-10T14:25:46.109282+00:00
668148736,23968350208,645692416,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,22.395959,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,94.1,231371603,15986,14425509888,28225122304,149140264,5381,,inference,9,7.3,37230518272,45.7,68541702144,31311183872,,2026-03-10T14:25:46.613573+00:00
668148736,23968350208,645725184,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,22.911,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425509888,28225122304,149140264,5381,,inference,10,11.4,37231493120,45.7,68541702144,31310209024,,2026-03-10T14:25:47.128614+00:00
668148736,23968350208,644855296,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,23.425557,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,93.9,231371603,15986,14425538560,28225122304,149140264,5381,,inference,11,12.3,37229944832,45.7,68541702144,31311757312,,2026-03-10T14:25:47.642171+00:00
668148736,23968350208,645120512,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,23.945861,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,97.1,231371603,15986,14425546752,28225122304,149140264,5381,,inference,12,9.8,37233623040,45.7,68541702144,31308079104,,2026-03-10T14:25:48.162800+00:00
668148736,23968350208,646080000,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,24.461181,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425546752,28225122304,149140264,5381,,inference,13,8.1,37233758208,45.7,68541702144,31307943936,,2026-03-10T14:25:48.678795+00:00
668148736,23968350208,645917184,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,24.976037,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,97.1,231371603,15986,14425546752,28225122304,149140264,5381,,inference,14,9.6,37229580288,45.7,68541702144,31312121856,,2026-03-10T14:25:49.193651+00:00
668148736,23968350208,645957120,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,25.478867,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425546752,28225122304,149140264,5381,,inference,15,11.0,37229678592,45.7,68541702144,31312023552,,2026-03-10T14:25:49.696481+00:00
668148736,23968350208,645092352,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,25.985078,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,93.8,231371603,15986,14425575424,28225122304,149140264,5381,,inference,16,10.0,37232091136,45.7,68541702144,31309611008,,2026-03-10T14:25:50.201692+00:00
668148736,23968350208,646050816,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,26.494122,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425587712,28225122304,149140264,5381,,inference,17,8.5,37232214016,45.7,68541702144,31309488128,,2026-03-10T14:25:50.711736+00:00
668148736,23968350208,646319616,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,27.00874,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,90.8,231371603,15986,14425587712,28225122304,149140264,5381,,inference,18,10.0,37232427008,45.7,68541702144,31309275136,,2026-03-10T14:25:51.226354+00:00
668148736,23968350208,646353408,23968350208,1,cuda,378335354880,62.1,999327526912,620992172032,27.512269,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425587712,28225122304,149140264,5381,,inference,19,9.7,37232689152,45.7,68541702144,31309012992,,2026-03-10T14:25:51.729326+00:00
