best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,14617896448,15252586496,13291393536,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,24.204359,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,138.8,152885621,15464,5676470272,19113771008,279859,152,train,9,,6.2,45883318272,33.1,68541702144,22658383872,2026-03-10T13:15:40.254649+00:00,,,,
,,14637753856,15252586496,12601079296,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,25.019434,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,137.5,152885621,15464,5676470272,19113771008,279859,152,train,10,,7.3,45886099456,33.1,68541702144,22655602688,2026-03-10T13:15:40.886566+00:00,,,,
,,14637753856,15252586496,10676111872,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,25.776694,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,134.7,152885621,15464,5676470272,19113771008,279859,152,train,11,,8.6,45893361664,33.0,68541702144,22648340480,2026-03-10T13:15:41.702542+00:00,,,,
,,14637753856,15252586496,8689318912,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,26.642708,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,129.2,152885621,15464,5676474368,19113771008,279859,152,train,12,,6.5,45891567616,33.0,68541702144,22650134528,2026-03-10T13:15:42.455272+00:00,,,,
,,14637753856,15252586496,8681997312,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,26.996182,1,12.125,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.4780867099761963,1.3793103448275862e-06,obd_flamingo_alignment_training,,train_step,193.4,152885621,15464,5676474368,19113771008,279859,152,train,8,3.723677999994834,7.8,45890904064,33.0,68541702144,22650798080,2026-03-10T13:15:43.168472+00:00,,,,
,,14637753856,15252586496,13063155712,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,28.042105,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,130.2,152885621,15464,5676507136,19113771008,279859,152,train,9,,11.2,45890764800,33.0,68541702144,22650937344,2026-03-10T13:15:43.320432+00:00,,,,
,,14637753856,15252586496,12146274816,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,28.964362,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,224.7,152885621,15464,5676445696,19113664512,279859,152,train,10,,9.8,45896822784,33.0,68541702144,22644879360,2026-03-10T13:15:44.721118+00:00,,,,
,,14637753856,15252586496,10324896256,15252586496,1,cuda,385706541056,61.4,999327526912,613620985856,29.909007,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,143.3,152885621,15464,5676445696,19113664512,279859,152,train,11,,8.7,45900955648,33.0,68541702144,22640746496,2026-03-10T13:15:45.648529+00:00,,,,
,,14637753856,15252586496,8683922432,15252586496,1,cuda,385705811968,61.4,999327526912,613621714944,30.494865,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,141.7,152885621,15464,5676445696,19113664512,279859,152,train,12,,12.4,45895335936,33.0,68541702144,22646366208,2026-03-10T13:15:46.583115+00:00,,,,
,,14637753856,15252586496,8683921920,15252586496,1,cuda,385705492480,61.4,999327526912,613622034432,30.755933,1,13.25,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.2910327911376953,1.5517241379310346e-06,obd_flamingo_alignment_training,,train_step,195.3,152885621,15464,5676449792,19114713088,279859,152,train,9,3.758252800005721,10.8,45891035136,33.0,68541702144,22650667008,2026-03-10T13:15:46.927223+00:00,,,,
